word,2of12inf,NWL2023,google20k,ALL_THREE
reboant,0,1,0,0
reboard,0,1,0,0
reboarded,0,1,0,0
reboarding,0,1,0,0
reboards,0,1,0,0
rebodied,0,1,0,0
rebodies,0,1,0,0
rebody,0,1,0,0
rebodying,0,1,0,0
reboil,1,1,0,0
reboiled,1,1,0,0
reboiling,1,1,0,0
reboils,1,1,0,0
rebook,0,1,0,0
rebooked,0,1,0,0
rebooking,0,1,0,0
rebooks,0,1,0,0
reboot,1,1,1,1
rebooted,1,1,0,0
rebooting,1,1,0,0
reboots,1,1,0,0
rebop,0,1,0,0
rebops,0,1,0,0
rebore,0,1,0,0
rebored,0,1,0,0
rebores,0,1,0,0
reboring,0,1,0,0
reborn,1,1,0,0
rebottle,0,1,0,0
rebottled,0,1,0,0
rebottles,0,1,0,0
rebottling,0,1,0,0
rebought,0,1,0,0
rebound,1,1,1,1
rebounded,1,1,0,0
rebounder,0,1,0,0
rebounders,0,1,0,0
rebounding,1,1,0,0
reboundings,0,1,0,0
rebounds,1,1,1,1
rebozo,0,1,0,0
rebozos,0,1,0,0
rebranch,0,1,0,0
rebranched,0,1,0,0
rebranches,0,1,0,0
rebranching,0,1,0,0
rebrand,0,1,0,0
rebranded,0,1,0,0
rebranding,0,1,0,0
rebrandings,0,1,0,0
rebrands,0,1,0,0
rebreather,0,1,0,0
rebreathers,0,1,0,0
rebred,0,1,0,0
rebreed,0,1,0,0
rebreeding,0,1,0,0
rebreeds,0,1,0,0
rebroadcast,1,1,0,0
rebroadcasted,1,1,0,0
rebroadcasting,1,1,0,0
rebroadcasts,1,1,0,0
rebs,0,1,0,0
rebuff,1,1,0,0
rebuffed,1,1,0,0
rebuffing,1,1,0,0
rebuffs,1,1,0,0
rebuild,1,1,1,1
rebuilded,0,1,0,0
rebuilding,1,1,1,1
rebuilds,1,1,0,0
rebuilt,1,1,1,1
rebuke,1,1,0,0
rebuked,1,1,0,0
rebuker,0,1,0,0
rebukers,0,1,0,0
rebukes,1,1,0,0
rebuking,1,1,0,0
rebukingly,1,1,0,0
reburial,1,1,0,0
reburials,1,1,0,0
reburied,1,1,0,0
reburies,1,1,0,0
rebury,1,1,0,0
reburying,1,1,0,0
rebus,1,1,0,0
rebuses,1,1,0,0
rebut,1,1,0,0
rebuts,1,1,0,0
rebuttable,0,1,0,0
rebuttal,1,1,0,0
rebuttals,1,1,0,0
rebutted,1,1,0,0
rebutter,0,1,0,0
rebutters,0,1,0,0
rebutting,1,1,0,0
rebutton,0,1,0,0
rebuttoned,0,1,0,0
rebuttoning,0,1,0,0
rebuttons,0,1,0,0
rebuy,0,1,0,0
rebuying,0,1,0,0
rebuys,0,1,0,0
rec,1,1,1,1
recalcitrance,1,1,0,0
recalcitrances,1,1,0,0
recalcitrancies,0,1,0,0
recalcitrancy,0,1,0,0
recalcitrant,1,1,0,0
recalcitrantly,0,1,0,0
recalcitrants,0,1,0,0
recalculate,1,1,0,0
recalculated,1,1,0,0
recalculates,1,1,0,0
recalculating,1,1,0,0
recalculation,1,1,0,0
recalculations,1,1,0,0
recalesce,0,1,0,0
recalesced,0,1,0,0
recalescent,0,1,0,0
recalesces,0,1,0,0
recalescing,0,1,0,0
recalibrate,0,1,0,0
recalibrated,0,1,0,0
recalibrates,0,1,0,0
recalibrating,0,1,0,0
recalibration,0,1,0,0
recalibrations,0,1,0,0
recall,1,1,1,1
recallabilities,0,1,0,0
recallability,0,1,0,0
recallable,0,1,0,0
recalled,1,1,1,1
recaller,0,1,0,0
recallers,0,1,0,0
recalling,1,1,0,0
recalls,1,1,1,1
recamier,0,1,0,0
recamiers,0,1,0,0
recanalization,0,1,0,0
recanalizations,0,1,0,0
recanalize,0,1,0,0
recanalized,0,1,0,0
recanalizes,0,1,0,0
recanalizing,0,1,0,0
recane,0,1,0,0
recaned,0,1,0,0
recanes,0,1,0,0
recaning,0,1,0,0
recant,1,1,0,0
recantation,1,1,0,0
recantations,1,1,0,0
recanted,1,1,0,0
recanter,0,1,0,0
recanters,0,1,0,0
recanting,1,1,0,0
recants,1,1,0,0
recap,1,1,1,1
recapitalise,0,1,0,0
recapitalised,0,1,0,0
recapitalises,0,1,0,0
recapitalising,0,1,0,0
recapitalize,1,1,0,0
recapitalized,1,1,0,0
recapitalizes,1,1,0,0
recapitalizing,1,1,0,0
recapitulate,1,1,0,0
recapitulated,1,1,0,0
recapitulates,1,1,0,0
recapitulating,1,1,0,0
recapitulation,1,1,0,0
recapitulations,1,1,0,0
recappable,0,1,0,0
recapped,1,1,0,0
recapping,1,1,0,0
recaps,1,1,0,0
recapture,1,1,0,0
recaptured,1,1,0,0
recaptures,1,1,0,0
recapturing,1,1,0,0
recarpet,0,1,0,0
recarpeted,0,1,0,0
recarpeting,0,1,0,0
recarpets,0,1,0,0
recarried,0,1,0,0
recarries,0,1,0,0
recarry,0,1,0,0
recarrying,0,1,0,0
recast,1,1,0,0
recasting,1,1,0,0
recastings,1,0,0,0
recasts,1,1,0,0
recatalog,0,1,0,0
recataloged,0,1,0,0
recataloging,0,1,0,0
recatalogs,0,1,0,0
recategorize,0,1,0,0
recategorized,0,1,0,0
recategorizes,0,1,0,0
recategorizing,0,1,0,0
recaution,0,1,0,0
recautioned,0,1,0,0
recautioning,0,1,0,0
recautions,0,1,0,0
recce,0,1,0,0
recced,0,1,0,0
recceing,0,1,0,0
recces,0,1,0,0
recede,1,1,0,0
receded,1,1,0,0
recedes,1,1,0,0
receding,1,1,0,0
receipt,1,1,1,1
receipted,1,1,0,0
receipting,1,1,0,0
receiptor,0,1,0,0
receiptors,0,1,0,0
receipts,1,1,1,1
receivable,1,1,1,1
receivables,1,1,0,0
receive,1,1,1,1
received,1,1,1,1
receiver,1,1,1,1
receivers,1,1,1,1
receivership,1,1,0,0
receiverships,1,1,0,0
receives,1,1,1,1
receiving,1,1,1,1
recement,0,1,0,0
recemented,0,1,0,0
recementing,0,1,0,0
recements,0,1,0,0
recencies,0,1,0,0
recency,0,1,0,0
recension,0,1,0,0
recensions,0,1,0,0
recensor,0,1,0,0
recensored,0,1,0,0
recensoring,0,1,0,0
recensors,0,1,0,0
recent,1,1,1,1
recenter,1,1,0,0
recentest,1,1,0,0
recently,1,1,1,1
recentness,1,1,0,0
recentnesses,1,1,0,0
recentralize,0,1,0,0
recentralized,0,1,0,0
recentralizes,0,1,0,0
recentralizing,0,1,0,0
recentrifuge,0,1,0,0
recentrifuged,0,1,0,0
recentrifuges,0,1,0,0
recentrifuging,0,1,0,0
recept,0,1,0,0
receptacle,1,1,0,0
receptacles,1,1,0,0
reception,1,1,1,1
receptionist,1,1,0,0
receptionists,1,1,0,0
receptions,1,1,0,0
receptive,1,1,0,0
receptively,1,1,0,0
receptiveness,1,1,0,0
receptivenesses,1,1,0,0
receptivities,1,1,0,0
receptivity,1,1,0,0
receptor,1,1,1,1
receptors,1,1,1,1
recepts,0,1,0,0
recertification,0,1,0,0
recertified,0,1,0,0
recertifies,0,1,0,0
recertify,0,1,0,0
recertifying,0,1,0,0
recess,1,1,1,1
recessed,1,1,0,0
recesses,1,1,0,0
recessing,1,1,0,0
recession,1,1,1,1
recessional,1,1,0,0
recessionals,1,1,0,0
recessionary,1,1,0,0
recessions,1,1,0,0
recessive,1,1,0,0
recessively,0,1,0,0
recessiveness,0,1,0,0
recessivenesses,0,1,0,0
recessives,1,1,0,0
rechallenge,0,1,0,0
rechallenged,0,1,0,0
rechallenges,0,1,0,0
rechallenging,0,1,0,0
rechange,0,1,0,0
rechanged,0,1,0,0
rechanges,0,1,0,0
rechanging,0,1,0,0
rechannel,0,1,0,0
rechanneled,0,1,0,0
rechanneling,0,1,0,0
rechannelled,0,1,0,0
rechannelling,0,1,0,0
rechannels,0,1,0,0
recharge,1,1,1,1
rechargeable,1,1,1,1
recharged,1,1,0,0
recharger,0,1,0,0
rechargers,0,1,0,0
recharges,1,1,0,0
recharging,1,1,0,0
rechart,0,1,0,0
recharted,0,1,0,0
recharter,1,1,0,0
rechartered,1,1,0,0
rechartering,1,1,0,0
recharters,1,1,0,0
recharting,0,1,0,0
recharts,0,1,0,0
rechauffe,0,1,0,0
rechauffes,0,1,0,0
recheat,0,1,0,0
recheats,0,1,0,0
recheck,1,1,0,0
rechecked,1,1,0,0
rechecking,1,1,0,0
rechecks,1,1,0,0
recherche,1,1,1,1
rechew,0,1,0,0
rechewed,0,1,0,0
rechewing,0,1,0,0
rechews,0,1,0,0
rechoose,0,1,0,0
rechooses,0,1,0,0
rechoosing,0,1,0,0
rechoreograph,0,1,0,0
rechoreographed,0,1,0,0
rechoreographs,0,1,0,0
rechose,0,1,0,0
rechosen,0,1,0,0
rechristen,1,1,0,0
rechristened,1,1,0,0
rechristening,1,1,0,0
rechristens,1,1,0,0
rechromatograph,0,1,0,0
recidivate,0,1,0,0
recidivated,0,1,0,0
recidivates,0,1,0,0
recidivating,0,1,0,0
recidivism,1,1,0,0
recidivisms,1,1,0,0
recidivist,1,1,0,0
recidivistic,0,1,0,0
recidivists,1,1,0,0
recipe,1,1,1,1
recipes,1,1,1,1
recipient,1,1,1,1
recipients,1,1,1,1
reciprocal,1,1,1,1
reciprocalities,0,1,0,0
reciprocality,0,1,0,0
reciprocally,1,1,0,0
reciprocals,1,1,0,0
reciprocate,1,1,0,0
reciprocated,1,1,0,0
reciprocates,1,1,0,0
reciprocating,1,1,0,0
reciprocation,1,1,0,0
reciprocations,1,1,0,0
reciprocative,0,1,0,0
reciprocator,0,1,0,0
reciprocators,0,1,0,0
reciprocities,1,1,0,0
reciprocity,1,1,0,0
recircle,0,1,0,0
recircled,0,1,0,0
recircles,0,1,0,0
recircling,0,1,0,0
recirculate,1,1,0,0
recirculated,1,1,0,0
recirculates,1,1,0,0
recirculating,1,1,0,0
recirculation,0,1,0,0
recirculations,0,1,0,0
recision,0,1,0,0
recisions,0,1,0,0
recit,0,1,0,0
recital,1,1,0,0
recitalist,1,1,0,0
recitalists,1,1,0,0
recitals,1,1,0,0
recitation,1,1,0,0
recitations,1,1,0,0
recitative,1,1,0,0
recitatives,1,1,0,0
recitativi,0,1,0,0
recitativo,0,1,0,0
recitativos,0,1,0,0
recite,1,1,0,0
recited,1,1,0,0
reciter,1,1,0,0
reciters,1,1,0,0
recites,1,1,0,0
reciting,1,1,0,0
recits,0,1,0,0
reck,0,1,0,0
recked,0,1,0,0
recking,0,1,0,0
reckless,1,1,0,0
recklessly,1,1,0,0
recklessness,1,1,0,0
recklessnesses,1,1,0,0
reckon,1,1,0,0
reckonable,0,1,0,0
reckoned,1,1,0,0
reckoner,0,1,0,0
reckoners,0,1,0,0
reckoning,1,1,0,0
reckonings,1,1,0,0
reckons,1,1,0,0
recks,0,1,0,0
reclad,0,1,0,0
recladded,0,1,0,0
recladding,0,1,0,0
reclads,0,1,0,0
reclaim,1,1,0,0
reclaimable,1,1,0,0
reclaimed,1,1,0,0
reclaimer,0,1,0,0
reclaimers,0,1,0,0
reclaiming,1,1,0,0
reclaims,1,1,0,0
reclamation,1,1,1,1
reclamations,1,1,0,0
reclame,0,1,0,0
reclames,0,1,0,0
reclasp,0,1,0,0
reclasped,0,1,0,0
reclasping,0,1,0,0
reclasps,0,1,0,0
reclassification,1,0,0,0
reclassifications,1,0,0,0
reclassified,1,1,0,0
reclassifies,1,1,0,0
reclassify,1,1,0,0
reclassifying,1,1,0,0
reclean,0,1,0,0
recleaned,0,1,0,0
recleaning,0,1,0,0
recleans,0,1,0,0
reclinate,0,1,0,0
recline,1,1,0,0
reclined,1,1,0,0
recliner,1,1,0,0
recliners,1,1,0,0
reclines,1,1,0,0
reclining,1,1,0,0
reclosable,0,1,0,0
reclothe,0,1,0,0
reclothed,0,1,0,0
reclothes,0,1,0,0
reclothing,0,1,0,0
recluse,1,1,0,0
recluses,1,1,0,0
reclusion,0,1,0,0
reclusions,0,1,0,0
reclusive,1,1,0,0
reclusively,0,1,0,0
reclusiveness,0,1,0,0
reclusivenesses,0,1,0,0
recoal,0,1,0,0
recoaled,0,1,0,0
recoaling,0,1,0,0
recoals,0,1,0,0
recoat,0,1,0,0
recoated,0,1,0,0
recoating,0,1,0,0
recoats,0,1,0,0
recock,0,1,0,0
recocked,0,1,0,0
recocking,0,1,0,0
recocks,0,1,0,0
recode,0,1,0,0
recoded,0,1,0,0
recodes,0,1,0,0
recodification,0,1,0,0
recodifications,0,1,0,0
recodified,0,1,0,0
recodifies,0,1,0,0
recodify,0,1,0,0
recodifying,0,1,0,0
recoding,0,1,0,0
recognisable,0,1,0,0
recognisably,0,1,0,0
recognise,0,1,1,0
recognised,0,1,1,0
recognises,0,1,0,0
recognising,0,1,0,0
recognition,1,1,1,1
recognitions,1,1,0,0
recognizability,0,1,0,0
recognizable,1,1,0,0
recognizably,1,1,0,0
recognizance,1,1,0,0
recognizances,1,1,0,0
recognize,1,1,1,1
recognized,1,1,1,1
recognizer,0,1,0,0
recognizers,0,1,0,0
recognizes,1,1,1,1
recognizing,1,1,1,1
recoil,1,1,0,0
recoiled,1,1,0,0
recoiler,0,1,0,0
recoilers,0,1,0,0
recoiling,1,1,0,0
recoilless,0,1,0,0
recoils,1,1,0,0
recoin,0,1,0,0
recoinage,0,1,0,0
recoinages,0,1,0,0
recoined,0,1,0,0
recoining,0,1,0,0
recoins,0,1,0,0
recollect,1,1,0,0
recollected,1,1,0,0
recollecting,1,1,0,0
recollection,1,1,0,0
recollections,1,1,0,0
recollective,0,1,0,0
recollects,1,1,0,0
recolonise,0,1,0,0
recolonised,0,1,0,0
recolonises,0,1,0,0
recolonising,0,1,0,0
recolonization,1,1,0,0
recolonizations,1,1,0,0
recolonize,1,1,0,0
recolonized,1,1,0,0
recolonizes,1,1,0,0
recolonizing,1,1,0,0
recolor,1,1,0,0
recolored,1,1,0,0
recoloring,1,1,0,0
recolors,1,1,0,0
recolour,0,1,0,0
recoloured,0,1,0,0
recolouring,0,1,0,0
recolours,0,1,0,0
recomb,0,1,0,0
recombed,0,1,0,0
recombinant,0,1,1,0
recombinants,0,1,0,0
recombination,0,1,0,0
recombinational,0,1,0,0
recombinations,0,1,0,0
recombine,1,1,0,0
recombined,1,1,0,0
recombines,1,1,0,0
recombing,0,1,0,0
recombining,1,1,0,0
recombs,0,1,0,0
recommence,1,1,0,0
recommenced,1,1,0,0
recommencement,1,1,0,0
recommencements,1,1,0,0
recommences,1,1,0,0
recommencing,1,1,0,0
recommend,1,1,1,1
recommendable,1,1,0,0
recommendation,1,1,1,1
recommendations,1,1,1,1
recommendatory,0,1,0,0
recommended,1,1,1,1
recommender,0,1,0,0
recommenders,0,1,0,0
recommending,1,1,1,1
recommends,1,1,1,1
recommission,1,1,0,0
recommissioned,1,1,0,0
recommissioning,1,1,0,0
recommissions,1,1,0,0
recommit,1,1,0,0
recommitment,0,1,0,0
recommitments,0,1,0,0
recommits,1,1,0,0
recommittal,0,1,0,0
recommittals,0,1,0,0
recommitted,1,1,0,0
recommitting,1,1,0,0
recompense,1,1,0,0
recompensed,1,1,0,0
recompenses,1,1,0,0
recompensing,1,1,0,0
recompilation,0,1,0,0
recompilations,0,1,0,0
recompile,0,1,0,0
recompiled,0,1,0,0
recompiles,0,1,0,0
recompiling,0,1,0,0
recompose,1,1,0,0
recomposed,1,1,0,0
recomposes,1,1,0,0
recomposing,1,1,0,0
recomposition,0,1,0,0
recompositions,0,1,0,0
recomputation,0,1,0,0
recomputations,0,1,0,0
recompute,1,1,0,0
recomputed,1,1,0,0
recomputes,1,1,0,0
recomputing,1,1,0,0
recon,0,1,1,0
reconceive,0,1,0,0
reconceived,0,1,0,0
reconceives,0,1,0,0
reconceiving,0,1,0,0
reconcentrate,0,1,0,0
reconcentrated,0,1,0,0
reconcentrates,0,1,0,0
reconcentrating,0,1,0,0
reconcentration,0,1,0,0
reconception,0,1,0,0
reconceptions,0,1,0,0
reconceptualise,0,1,0,0
reconceptualize,0,1,0,0
reconcilability,0,1,0,0
reconcilable,1,1,0,0
reconcile,1,1,0,0
reconciled,1,1,0,0
reconcilement,0,1,0,0
reconcilements,0,1,0,0
reconciler,0,1,0,0
reconcilers,0,1,0,0
reconciles,1,1,0,0
reconciliation,1,1,1,1
reconciliations,1,1,0,0
reconciliatory,0,1,0,0
reconciling,1,1,0,0
recondense,0,1,0,0
recondensed,0,1,0,0
recondenses,0,1,0,0
recondensing,0,1,0,0
recondite,1,1,0,0
reconditely,0,1,0,0
reconditeness,0,1,0,0
reconditenesses,0,1,0,0
recondition,1,1,0,0
reconditioned,1,1,1,1
reconditioning,1,1,0,0
reconditions,1,1,0,0
reconduct,0,1,0,0
reconducted,0,1,0,0
reconducting,0,1,0,0
reconducts,0,1,0,0
reconfer,0,1,0,0
reconferred,0,1,0,0
reconferring,0,1,0,0
reconfers,0,1,0,0
reconfiguration,0,1,0,0
reconfigure,0,1,0,0
reconfigured,0,1,0,0
reconfigures,0,1,0,0
reconfiguring,0,1,0,0
reconfine,0,1,0,0
reconfined,0,1,0,0
reconfines,0,1,0,0
reconfining,0,1,0,0
reconfirm,1,1,0,0
reconfirmation,1,1,0,0
reconfirmations,1,1,0,0
reconfirmed,1,1,0,0
reconfirming,1,1,0,0
reconfirms,1,1,0,0
reconnaissance,1,1,0,0
reconnaissances,1,1,0,0
reconnect,1,1,0,0
reconnected,1,1,0,0
reconnecting,1,1,0,0
reconnection,0,1,0,0
reconnections,0,1,0,0
reconnects,1,1,0,0
reconned,0,1,0,0
reconning,0,1,0,0
reconnoiter,1,1,0,0
reconnoitered,1,1,0,0
reconnoitering,1,1,0,0
reconnoiters,1,1,0,0
reconnoitre,1,1,0,0
reconnoitred,1,1,0,0
reconnoitres,1,1,0,0
reconnoitring,1,1,0,0
reconquer,1,1,0,0
reconquered,1,1,0,0
reconquering,1,1,0,0
reconquers,1,1,0,0
reconquest,1,1,0,0
reconquests,1,1,0,0
recons,0,1,0,0
reconsecrate,1,1,0,0
reconsecrated,1,1,0,0
reconsecrates,1,1,0,0
reconsecrating,1,1,0,0
reconsecration,1,1,0,0
reconsecrations,1,1,0,0
reconsider,1,1,0,0
reconsideration,1,1,0,0
reconsiderations,1,0,0,0
reconsidered,1,1,0,0
reconsidering,1,1,0,0
reconsiders,1,1,0,0
reconsign,1,1,0,0
reconsigned,1,1,0,0
reconsigning,1,1,0,0
reconsigns,1,1,0,0
reconsole,0,1,0,0
reconsoled,0,1,0,0
reconsoles,0,1,0,0
reconsolidate,0,1,0,0
reconsolidated,0,1,0,0
reconsolidates,0,1,0,0
reconsolidating,0,1,0,0
reconsolidation,0,1,0,0
reconsoling,0,1,0,0
reconstitute,1,1,0,0
reconstituted,1,1,0,0
reconstitutes,1,1,0,0
reconstituting,1,1,0,0
reconstitution,1,1,0,0
reconstitutions,1,1,0,0
reconstruct,1,1,0,0
reconstructed,1,1,0,0
reconstructible,0,1,0,0
reconstructing,1,1,0,0
reconstruction,1,1,1,1
reconstructions,1,1,0,0
reconstructive,0,1,0,0
reconstructor,0,1,0,0
reconstructors,0,1,0,0
reconstructs,1,1,0,0
reconsult,0,1,0,0
reconsulted,0,1,0,0
reconsulting,0,1,0,0
reconsults,0,1,0,0
recontact,1,1,0,0
recontacted,1,1,0,0
recontacting,1,1,0,0
recontacts,1,1,0,0
recontaminate,1,1,0,0
recontaminated,1,1,0,0
recontaminates,1,1,0,0
recontaminating,1,1,0,0
recontamination,0,1,0,0
recontextualise,0,1,0,0
recontextualize,0,1,0,0
recontour,0,1,0,0
recontoured,0,1,0,0
recontouring,0,1,0,0
recontours,0,1,0,0
reconvene,1,1,0,0
reconvened,1,1,0,0
reconvenes,1,1,0,0
reconvening,1,1,0,0
reconversion,0,1,0,0
reconversions,0,1,0,0
reconvert,1,1,0,0
reconverted,1,1,0,0
reconverting,1,1,0,0
reconverts,1,1,0,0
reconvey,0,1,0,0
reconveyance,0,1,0,0
reconveyances,0,1,0,0
reconveyed,0,1,0,0
reconveying,0,1,0,0
reconveys,0,1,0,0
reconvict,0,1,0,0
reconvicted,0,1,0,0
reconvicting,0,1,0,0
reconviction,0,1,0,0
reconvictions,0,1,0,0
reconvicts,0,1,0,0
reconvince,0,1,0,0
reconvinced,0,1,0,0
reconvinces,0,1,0,0
reconvincing,0,1,0,0
recook,1,1,0,0
recooked,1,1,0,0
recooking,1,1,0,0
recooks,1,1,0,0
recopied,1,1,0,0
recopies,1,1,0,0
recopy,1,1,0,0
recopying,1,1,0,0
record,1,1,1,1
recordabilities,0,1,0,0
recordability,0,1,0,0
recordable,0,1,0,0
recordation,0,1,0,0
recordations,0,1,0,0
recorded,1,1,1,1
recorder,1,1,1,1
recorders,1,1,1,1
recordership,0,1,0,0
recorderships,0,1,0,0
recording,1,1,1,1
recordings,1,1,1,1
recordist,0,1,0,0
recordists,0,1,0,0
recordkeeping,0,1,0,0
recordkeepings,0,1,0,0
records,1,1,1,1
recork,0,1,0,0
recorked,0,1,0,0
recorking,0,1,0,0
recorks,0,1,0,0
recount,1,1,0,0
recountal,0,1,0,0
recountals,0,1,0,0
recounted,1,1,0,0
recounter,0,1,0,0
recounters,0,1,0,0
recounting,1,1,0,0
recounts,1,1,0,0
recoup,1,1,0,0
recoupable,0,1,0,0
recoupe,0,1,0,0
recouped,1,1,0,0
recouping,1,1,0,0
recouple,0,1,0,0
recoupled,0,1,0,0
recouples,0,1,0,0
recoupling,0,1,0,0
recoupment,0,1,0,0
recoupments,0,1,0,0
recoups,1,1,0,0
recourse,1,1,0,0
recourses,1,1,0,0
recover,1,1,1,1
recoverability,0,1,0,0
recoverable,1,1,0,0
recovered,1,1,1,1
recoverer,0,1,0,0
recoverers,0,1,0,0
recoveries,1,1,0,0
recovering,1,1,1,1
recovers,1,1,0,0
recovery,1,1,1,1
recrate,0,1,0,0
recrated,0,1,0,0
recrates,0,1,0,0
recrating,0,1,0,0
recreance,0,1,0,0
recreances,0,1,0,0
recreancies,0,1,0,0
recreancy,0,1,0,0
recreant,1,1,0,0
recreants,1,1,0,0
recreate,1,1,0,0
recreated,1,1,0,0
recreates,1,1,0,0
recreating,1,1,0,0
recreation,1,1,1,1
recreational,1,1,1,1
recreationally,0,1,0,0
recreationist,0,1,0,0
recreationists,0,1,0,0
recreations,1,1,0,0
recreative,0,1,0,0
recrement,0,1,0,0
recrements,0,1,0,0
recriminalise,0,1,0,0
recriminalised,0,1,0,0
recriminalises,0,1,0,0
recriminalising,0,1,0,0
recriminalize,0,1,0,0
recriminalized,0,1,0,0
recriminalizes,0,1,0,0
recriminalizing,0,1,0,0
recriminate,1,1,0,0
recriminated,1,1,0,0
recriminates,1,1,0,0
recriminating,1,1,0,0
recrimination,1,1,0,0
recriminations,1,1,0,0
recriminative,0,1,0,0
recriminatory,1,1,0,0
recross,1,1,0,0
recrossed,1,1,0,0
recrosses,1,1,0,0
recrossing,1,1,0,0
recrown,0,1,0,0
recrowned,0,1,0,0
recrowning,0,1,0,0
recrowns,0,1,0,0
recrudesce,1,1,0,0
recrudesced,1,1,0,0
recrudescence,1,1,0,0
recrudescences,1,1,0,0
recrudescent,1,1,0,0
recrudesces,1,1,0,0
recrudescing,1,1,0,0
recruit,1,1,1,1
recruited,1,1,1,1
recruiter,1,1,1,1
recruiters,1,1,1,1
recruiting,1,1,1,1
recruitment,1,1,1,1
recruitments,1,1,0,0
recruits,1,1,1,1
recrystallise,0,1,0,0
recrystallised,0,1,0,0
recrystallises,0,1,0,0
recrystallising,0,1,0,0
recrystallize,1,1,0,0
recrystallized,1,1,0,0
recrystallizes,1,1,0,0
recrystallizing,1,1,0,0
recs,1,1,0,0
recta,1,1,0,0
rectal,1,1,1,1
rectally,1,1,0,0
rectangle,1,1,1,1
rectangles,1,1,0,0
rectangular,1,1,1,1
rectangularity,0,1,0,0
rectangularly,0,1,0,0
recti,0,1,0,0
rectifiability,0,1,0,0
rectifiable,1,1,0,0
rectification,1,1,0,0
rectifications,1,1,0,0
rectified,1,1,0,0
rectifier,1,1,0,0
rectifiers,1,1,0,0
rectifies,1,1,0,0
rectify,1,1,0,0
rectifying,1,1,0,0
rectilineal,0,1,0,0
rectilinear,1,1,0,0
rectilinearity,0,1,0,0
rectilinearly,0,1,0,0
rectitude,1,1,0,0
rectitudes,1,1,0,0
rectitudinous,0,1,0,0
recto,1,1,0,0
rectocele,0,1,0,0
rectoceles,0,1,0,0
rector,1,1,0,0
rectorate,0,1,0,0
rectorates,0,1,0,0
rectorial,0,1,0,0
rectories,1,1,0,0
rectors,1,1,0,0
rectorship,0,1,0,0
rectorships,0,1,0,0
rectory,1,1,0,0
rectos,1,1,0,0
rectrices,0,1,0,0
rectrix,0,1,0,0
rectum,1,1,0,0
rectums,1,1,0,0
rectus,0,1,0,0
recultivate,0,1,0,0
recultivated,0,1,0,0
recultivates,0,1,0,0
recultivating,0,1,0,0
recultivation,0,1,0,0
recultivations,0,1,0,0
recumbencies,0,1,0,0
recumbency,0,1,0,0
recumbent,1,1,0,0
recuperate,1,1,0,0
recuperated,1,1,0,0
recuperates,1,1,0,0
recuperating,1,1,0,0
recuperation,1,1,0,0
recuperations,1,1,0,0
recuperative,1,1,0,0
recur,1,1,0,0
recurred,1,1,0,0
recurrence,1,1,1,1
recurrences,1,1,0,0
recurrent,1,1,1,1
recurrently,1,1,0,0
recurring,1,1,1,1
recurringly,0,1,0,0
recurs,1,1,0,0
recursion,0,1,0,0
recursions,0,1,0,0
recursive,0,1,1,0
recursively,0,1,0,0
recursiveness,0,1,0,0
recursivenesses,0,1,0,0
recurvate,0,1,0,0
recurve,0,1,0,0
recurved,0,1,0,0
recurves,0,1,0,0
recurving,0,1,0,0
recusal,0,1,0,0
recusals,0,1,0,0
recusancies,0,1,0,0
recusancy,0,1,0,0
recusant,0,1,0,0
recusants,0,1,0,0
recuse,0,1,0,0
recused,0,1,0,0
recuses,0,1,0,0
recusing,0,1,0,0
recut,0,1,0,0
recuts,0,1,0,0
recutting,0,1,0,0
recyclabilities,0,1,0,0
recyclability,0,1,0,0
recyclable,1,1,0,0
recyclables,1,1,0,0
recycle,1,1,1,1
recycled,1,1,1,1
recycler,0,1,0,0
recyclers,0,1,0,0
recycles,1,1,0,0
recycling,1,1,1,1
recyclings,1,1,0,0
red,1,1,1,1
redact,1,1,0,0
redacted,1,1,0,0
redacting,1,1,0,0
redaction,1,1,0,0
redactional,0,1,0,0
redactions,1,1,0,0
redactor,1,1,0,0
redactors,1,1,0,0
redacts,1,1,0,0
redamage,0,1,0,0
redamaged,0,1,0,0
redamages,0,1,0,0
redamaging,0,1,0,0
redan,0,1,0,0
redans,0,1,0,0
redargue,0,1,0,0
redargued,0,1,0,0
redargues,0,1,0,0
redarguing,0,1,0,0
redate,0,1,0,0
redated,0,1,0,0
redates,0,1,0,0
redating,0,1,0,0
redbait,0,1,0,0
redbaited,0,1,0,0
redbaiter,0,1,0,0
redbaiters,0,1,0,0
redbaiting,0,1,0,0
redbaits,0,1,0,0
redbay,0,1,0,0
redbays,0,1,0,0
redbird,1,1,0,0
redbirds,1,1,0,0
redbone,0,1,0,0
redbones,0,1,0,0
redbreast,1,1,0,0
redbreasts,1,1,0,0
redbrick,0,1,0,0
redbricks,0,1,0,0
redbud,0,1,0,0
redbuds,0,1,0,0
redbug,0,1,0,0
redbugs,0,1,0,0
redbush,0,1,0,0
redbushes,0,1,0,0
redcap,1,1,0,0
redcaps,1,1,0,0
redcoat,1,1,0,0
redcoats,1,1,0,0
redcurrant,0,1,0,0
redcurrants,0,1,0,0
redd,0,1,0,0
redded,0,1,0,0
redden,1,1,0,0
reddened,1,1,0,0
reddening,1,1,0,0
reddens,1,1,0,0
redder,1,1,0,0
redders,0,1,0,0
reddest,1,1,0,0
reddier,0,1,0,0
reddiest,0,1,0,0
redding,0,1,0,0
reddish,1,1,0,0
reddishness,0,1,0,0
